T,training_seed,evaluation_seed,method,n,n_design_replicates,design_replicates_per_system,design_replication_note,terminal_eig_mean,terminal_eig_std,ci95_low,ci95_high,seconds,offline_training_or_calibration_seconds,training_time_seconds,online_seconds_per_rollout,n_unique_sequences,eval_seed,timing_scope
4,303,1005,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.862270490671557,0.2132997839257244,6.843794339525718,6.880746641817397,7.539670847356319,1345.1111730900593,1345.1111730900593,0.014725919623742811,40,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
4,303,1005,step_dad,512,512,1,one deterministic design per held-out system,6.863840218333453,0.20308939851395538,6.846248496701104,6.881431939965802,7692.112263144925,1597.3186360260006,1597.3186360260006,15.023656763954932,115,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
4,303,1005,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.74392731068548,0.35282079328330906,6.7133657686898855,6.774488852681075,10.881802085787058,0.0,0.0,0.021253519698802847,505,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
4,303,1005,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.4651965165787395,0.6322043529705343,6.410434608406303,6.519958424751176,0.7359643820673227,0.07379375502932817,0.07379375502932817,0.0014374304337252397,1,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
4,303,1005,random,512,16384,32,expected performance averaged over randomized designs,3.8561144303716706,1.2507331832418085,3.747775195744319,3.9644536649990223,26.39513343386352,0.0,0.0,0.001611031093375459,13864,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1001,dad_eig,512,512,1,one deterministic design per held-out system,6.876100662409996,0.2089015676775556,6.8580054873095975,6.894195837510395,12.897176388651133,5548.441694367677,5548.441694367677,0.025189797634084243,82,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1001,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.890063187793304,0.1687920682071931,6.875442320828427,6.904684054758181,11.413924673572183,4184.6739766243845,4184.6739766243845,0.02229282162807067,67,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1001,step_dad,512,512,1,one deterministic design per held-out system,6.892377088864707,0.16531460730606468,6.878057441582432,6.906696736146983,12909.916125291958,5548.441694367677,5548.441694367677,25.214679932210856,203,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1001,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.780502003167215,0.31365791720209196,6.753332772239475,6.807671234094955,10.256252212449908,0.0,0.0,0.020031742602441227,501,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1001,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.5370951959102594,0.5687711220714109,6.487827911033687,6.586362480786832,1.140904637053609,0.31073904782533646,0.31073904782533646,0.00222832936924533,1,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1001,random,512,16384,32,expected performance averaged over randomized designs,3.907426449656689,1.273058455773176,3.797153386958488,4.0176995123548895,40.198534335941076,0.0,0.0,0.0024535238242151536,14149,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1002,dad_eig,512,512,1,one deterministic design per held-out system,6.878934685122294,0.19099566388205794,6.862390529806536,6.895478840438052,12.461142163723707,5548.441694367677,5548.441694367677,0.024338168288522866,80,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1002,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.888624491649008,0.15936464378834722,6.874820233661754,6.902428749636262,11.420703275129199,4184.6739766243845,4184.6739766243845,0.022306061084236717,66,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1002,step_dad,512,512,1,one deterministic design per held-out system,6.885568885302268,0.17194072875568361,6.870675279532269,6.900462491072267,13079.500365857035,5548.441694367677,5548.441694367677,25.54589915206452,203,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1002,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.753010135195939,0.3478870543625569,6.722875956530658,6.783144313861219,12.984682826325297,0.0,0.0,0.025360708645166596,509,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1002,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.529579400478528,0.5742135205372672,6.4798406918864675,6.579318109070588,1.1441055480390787,0.31073904782533646,0.31073904782533646,0.0022345811485138256,1,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1002,random,512,16384,32,expected performance averaged over randomized designs,3.9303637337796324,1.2562149234766422,3.8215496676299185,4.039177799929346,40.66696732118726,0.0,0.0,0.002482114704662308,14199,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1003,dad_eig,512,512,1,one deterministic design per held-out system,6.866179894329823,0.22281785312284494,6.846879282503031,6.8854805061566156,22.11621351353824,5548.441694367677,5548.441694367677,0.04319572951862938,83,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1003,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.8812837867914265,0.18163459903691112,6.865550492348482,6.897017081234371,9.164556927978992,4184.6739766243845,4184.6739766243845,0.01789952524995897,67,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1003,step_dad,512,512,1,one deterministic design per held-out system,6.886312365562709,0.18206883329028062,6.8705414574965795,6.902083273628839,12794.485202124342,5548.441694367677,5548.441694367677,24.989228910399106,207,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1003,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.745894810755583,0.34985456021527794,6.715590205590819,6.776199415920348,9.814895760267973,0.0,0.0,0.019169718281773385,503,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1003,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.53635932031646,0.572701309901597,6.4867516002877945,6.585967040345125,0.9093387946486473,0.31073904782533646,0.31073904782533646,0.0017760523332981393,1,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1003,random,512,16384,32,expected performance averaged over randomized designs,3.9114898551819275,1.284327804401729,3.800240634961463,4.0227390754023915,32.53545615635812,0.0,0.0,0.0019858066501683425,14182,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1004,dad_eig,512,512,1,one deterministic design per held-out system,6.876677420994198,0.19314802453611507,6.859946826948719,6.893408015039676,12.55648085102439,5548.441694367677,5548.441694367677,0.02452437666215701,87,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1004,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.880277624063359,0.18362330322102274,6.864372066909155,6.8961831812175625,11.3538610432297,4184.6739766243845,4184.6739766243845,0.022175509850058006,63,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1004,step_dad,512,512,1,one deterministic design per held-out system,6.889670645927069,0.16544890231482912,6.87533936593315,6.904001925920988,12796.224623356014,5548.441694367677,5548.441694367677,24.992626217492216,208,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1004,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.7535630807381395,0.327812759284772,6.725167749169547,6.781958412306732,12.915757158771157,0.0,0.0,0.025226088200724917,507,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1004,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.534991167764348,0.5695083205003885,6.48566002633177,6.584322309196926,1.1424277406185865,0.31073904782533646,0.31073904782533646,0.002231304180895677,1,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1004,random,512,16384,32,expected performance averaged over randomized designs,3.9492938927583854,1.2559582660055262,3.8405020584278593,4.058085727088912,40.48786843940616,0.0,0.0,0.0024711833764285984,14171,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1005,dad_eig,512,512,1,one deterministic design per held-out system,6.8757537549158,0.20242376297802367,6.858219691020105,6.893287818811494,20.708302702754736,5548.441694367677,5548.441694367677,0.040445903716317844,80,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1005,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.875075686692451,0.18287153542307086,6.859235248101454,6.890916125283448,8.970452666282654,4184.6739766243845,4184.6739766243845,0.017520415363833308,65,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1005,step_dad,512,512,1,one deterministic design per held-out system,6.886046844299624,0.1772589667898838,6.870692569662826,6.901401118936422,11420.487966068089,5548.441694367677,5548.441694367677,22.305640558726736,199,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1005,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.76503873011733,0.34447075195071875,6.735200473550794,6.794876986683866,10.818148128688335,0.0,0.0,0.021129195563844405,508,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1005,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.541806494394981,0.5713335788737958,6.49231724802218,6.591295740767783,0.950752753764391,0.31073904782533646,0.31073904782533646,0.001856938972196076,1,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,101,1005,random,512,16384,32,expected performance averaged over randomized designs,3.9219962249355094,1.272911434889772,3.8117358972716033,4.032256552599415,34.14839970134199,0.0,0.0,0.0020842529114588615,14099,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1001,dad_eig,512,512,1,one deterministic design per held-out system,6.855125590093105,0.2103667910650581,6.836903496492032,6.8733476836941785,22.047748636454344,4859.46127598919,4859.46127598919,0.04306200905557489,61,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1001,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.877986974127696,0.1847042585583873,6.861987783994464,6.8939861642609275,9.124222429469228,3764.0628006961197,3764.0628006961197,0.017820746932557086,59,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1001,step_dad,512,512,1,one deterministic design per held-out system,6.867066806733716,0.2022348036513014,6.849549110604629,6.884584502862802,11132.70551962033,4859.46127598919,4859.46127598919,21.743565468008455,247,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1001,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.780502003167215,0.31365791720209196,6.753332772239475,6.807671234094955,10.031057810410857,0.0,0.0,0.019591909785958705,501,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1001,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.5370951959102594,0.5687711220714109,6.487827911033687,6.586362480786832,0.8998076841235161,5.288743829354644,5.288743829354644,0.0017574368830537423,1,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1001,random,512,16384,32,expected performance averaged over randomized designs,3.907426449656689,1.273058455773176,3.797153386958488,4.0176995123548895,32.27133037149906,0.0,0.0,0.0019696856916198158,14149,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1002,dad_eig,512,512,1,one deterministic design per held-out system,6.864217069339962,0.19130609191663456,6.8476460245675845,6.88078811411234,28.833936801180243,4859.46127598919,4859.46127598919,0.05631628281480516,59,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1002,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.886967780965503,0.1628364009810064,6.872862797354188,6.901072764576819,11.345215491950512,3764.0628006961197,3764.0628006961197,0.022158624007715844,57,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1002,step_dad,512,512,1,one deterministic design per held-out system,6.879174197106636,0.16884665850025843,6.864548601498874,6.893799792714398,12436.724671812728,4859.46127598919,4859.46127598919,24.290477874634234,247,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1002,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.753010135195939,0.3478870543625569,6.722875956530658,6.783144313861219,10.280545487999916,0.0,0.0,0.020079190406249836,509,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1002,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.529579400478528,0.5742135205372672,6.4798406918864675,6.579318109070588,1.147550079971552,5.288743829354644,5.288743829354644,0.0022413087499444373,1,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1002,random,512,16384,32,expected performance averaged over randomized designs,3.9303637337796324,1.2562149234766422,3.8215496676299185,4.039177799929346,40.74835420958698,0.0,0.0,0.0024870821661124864,14199,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1003,dad_eig,512,512,1,one deterministic design per held-out system,6.8608004445101685,0.20170589586345422,6.8433285626808,6.878272326339537,15.039481852203608,4859.46127598919,4859.46127598919,0.02937398799258517,63,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1003,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.877104360757874,0.191524364627274,6.8605144090765515,6.893694312439197,9.07883496582508,3764.0628006961197,3764.0628006961197,0.01773209954262711,53,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1003,step_dad,512,512,1,one deterministic design per held-out system,6.8728931180066795,0.19200080347347526,6.856261896915833,6.889524339097526,11208.489959277213,4859.46127598919,4859.46127598919,21.891581951713306,239,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1003,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.745894810755583,0.34985456021527794,6.715590205590819,6.776199415920348,12.016503814607859,0.0,0.0,0.023469734012905974,503,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1003,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.53635932031646,0.572701309901597,6.4867516002877945,6.585967040345125,0.8869211804121733,5.288743829354644,5.288743829354644,0.001732267930492526,1,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1003,random,512,16384,32,expected performance averaged over randomized designs,3.9114898551819275,1.284327804401729,3.800240634961463,4.0227390754023915,32.02025247178972,0.0,0.0,0.001954361112780134,14182,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1004,dad_eig,512,512,1,one deterministic design per held-out system,6.8631148118225855,0.196936675726701,6.846056042610926,6.880173581034245,23.005530182272196,4859.46127598919,4859.46127598919,0.04493267613725038,62,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1004,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.883047133731036,0.1693930750558137,6.868374207203931,6.897720060258142,9.096110675483942,3764.0628006961197,3764.0628006961197,0.017765841163054574,56,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1004,step_dad,512,512,1,one deterministic design per held-out system,6.877547650029088,0.1776236858397394,6.8621617832164015,6.892933516841775,11198.576382076368,4859.46127598919,4859.46127598919,21.872219496242906,237,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1004,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.7535630807381395,0.327812759284772,6.725167749169547,6.781958412306732,12.07463238015771,0.0,0.0,0.023583266367495526,507,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1004,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.534991167764348,0.5695083205003885,6.48566002633177,6.584322309196926,0.8968943636864424,5.288743829354644,5.288743829354644,0.0017517468040750828,1,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1004,random,512,16384,32,expected performance averaged over randomized designs,3.9492938927583854,1.2559582660055262,3.8405020584278593,4.058085727088912,32.082019658759236,0.0,0.0,0.0019581310826879417,14171,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1005,dad_eig,512,512,1,one deterministic design per held-out system,6.8645358860250685,0.19188165098926382,6.847914985991595,6.881156786058542,26.326861705631018,4859.46127598919,4859.46127598919,0.05141965176881058,63,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1005,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.880437396377417,0.18519308530148437,6.864395863787839,6.896478928966995,11.519037632271647,3764.0628006961197,3764.0628006961197,0.02249812037553056,62,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1005,step_dad,512,512,1,one deterministic design per held-out system,6.87210505681883,0.18982389583492912,6.855662400731754,6.888547712905906,13132.387759501114,4859.46127598919,4859.46127598919,25.649194842775614,263,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1005,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.76503873011733,0.34447075195071875,6.735200473550794,6.794876986683866,12.508942341431975,0.0,0.0,0.024431528010609327,508,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1005,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.541806494394981,0.5713335788737958,6.49231724802218,6.591295740767783,1.1467725317925215,5.288743829354644,5.288743829354644,0.0022397901011572685,1,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,202,1005,random,512,16384,32,expected performance averaged over randomized designs,3.9219962249355094,1.272911434889772,3.8117358972716033,4.032256552599415,40.47899492457509,0.0,0.0,0.0024706417800643976,14099,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1001,dad_eig,512,512,1,one deterministic design per held-out system,6.850342619263474,0.218130770019979,6.831448005296819,6.869237233230129,22.17040822841227,5553.057501135394,5553.057501135394,0.043301578571117716,46,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1001,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.881846297470789,0.18202418528612097,6.866079256840707,6.897613338100871,9.356931747868657,4115.043476933613,4115.043476933613,0.01827525732005597,61,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1001,step_dad,512,512,1,one deterministic design per held-out system,6.8664859869748724,0.19740971673325067,6.849386242676533,6.883585731273212,11397.032664187253,5553.057501135394,5553.057501135394,22.259829422240728,159,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1001,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.780502003167215,0.31365791720209196,6.753332772239475,6.807671234094955,9.586360855028033,0.0,0.0,0.018723361044976627,501,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1001,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.5370951959102594,0.5687711220714109,6.487827911033687,6.586362480786832,0.9020819682627916,5.5499511901289225,5.5499511901289225,0.001761878844263265,1,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1001,random,512,16384,32,expected performance averaged over randomized designs,3.907426449656689,1.273058455773176,3.797153386958488,4.0176995123548895,32.283973252400756,0.0,0.0,0.001970457351831101,14149,1001,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1002,dad_eig,512,512,1,one deterministic design per held-out system,6.865852554628868,0.1957295671974777,6.848898345858972,6.882806763398763,17.750386329367757,5553.057501135394,5553.057501135394,0.0346687232995464,48,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1002,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.886951917042638,0.17188393055894666,6.872063231165423,6.901840602919854,11.802283957600594,4115.043476933613,4115.043476933613,0.02305133585468866,61,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1002,step_dad,512,512,1,one deterministic design per held-out system,6.871194392330663,0.18942012023116875,6.854786711520856,6.88760207314047,13157.717979095876,5553.057501135394,5553.057501135394,25.698667927921633,164,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1002,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.753010135195939,0.3478870543625569,6.722875956530658,6.783144313861219,10.493148667737842,0.0,0.0,0.020494430991675472,509,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1002,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.529579400478528,0.5742135205372672,6.4798406918864675,6.579318109070588,1.1738627050071955,5.5499511901289225,5.5499511901289225,0.0022927005957171787,1,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1002,random,512,16384,32,expected performance averaged over randomized designs,3.9303637337796324,1.2562149234766422,3.8215496676299185,4.039177799929346,41.20536443032324,0.0,0.0,0.0025149758563429714,14199,1002,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1003,dad_eig,512,512,1,one deterministic design per held-out system,6.864594158712112,0.20416136569399054,6.8469095826601425,6.882278734764082,25.961257813498378,5553.057501135394,5553.057501135394,0.05070558166698902,51,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1003,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.881753645498145,0.18686152427282834,6.865567591756014,6.897939699240276,11.824397901073098,4115.043476933613,4115.043476933613,0.023094527150533395,61,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1003,step_dad,512,512,1,one deterministic design per held-out system,6.856918225792757,0.21217818352263865,6.838539228325141,6.8752972232603735,13219.940142875537,5553.057501135394,5553.057501135394,25.820195591553784,158,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1003,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.745894810755583,0.34985456021527794,6.715590205590819,6.776199415920348,11.81142128445208,0.0,0.0,0.02306918219619547,503,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1003,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.53635932031646,0.572701309901597,6.4867516002877945,6.585967040345125,0.9141975846141577,5.5499511901289225,5.5499511901289225,0.0017855421574495267,1,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1003,random,512,16384,32,expected performance averaged over randomized designs,3.9114898551819275,1.284327804401729,3.800240634961463,4.0227390754023915,32.690525852143764,0.0,0.0,0.001995271353280259,14182,1003,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1004,dad_eig,512,512,1,one deterministic design per held-out system,6.857177867475278,0.21245544093382696,6.838774853809703,6.875580881140854,26.028986923396587,5553.057501135394,5553.057501135394,0.05083786508475896,49,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1004,rl_sboed_eig,512,512,1,one deterministic design per held-out system,6.880177893102925,0.1830049016045451,6.864325902255843,6.896029883950006,9.351924162358046,4115.043476933613,4115.043476933613,0.018265476879605558,59,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1004,step_dad,512,512,1,one deterministic design per held-out system,6.8597528296991,0.211869648655754,6.841400557700818,6.878105101697382,11299.011312222108,5553.057501135394,5553.057501135394,22.068381469183805,166,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1004,myopic_delta_h,512,512,1,one deterministic design per held-out system,6.7535630807381395,0.327812759284772,6.725167749169547,6.781958412306732,11.48923640139401,0.0,0.0,0.022439914846472675,507,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1004,fixed_open_loop,512,512,1,one deterministic design per held-out system,6.534991167764348,0.5695083205003885,6.48566002633177,6.584322309196926,0.9142808001488447,5.5499511901289225,5.5499511901289225,0.0017857046877907123,1,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1004,random,512,16384,32,expected performance averaged over randomized designs,3.9492938927583854,1.2559582660055262,3.8405020584278593,4.058085727088912,32.71690461598337,0.0,0.0,0.001996881385252891,14171,1004,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
5,303,1005,dad_eig,512,512,1,one deterministic design per held-out system,6.868234290357494,0.19322636732667758,6.851496910214004,6.884971670500984,22.082143085077405,5553.057501135394,5553.057501135394,0.04312918571304181,50,1005,offline=method-specific preparation; online=CUDA-synchronized warm action selection + observation lookup + posterior update; shared physical-bank generation excluded
